SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchDate,ExitDate,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority
9857,75003,2013,Normal,Star Wars,Episode VI,A-wing Starfighter,75003-1,24.99,177.0,3.0,Box,Retail,26.2,19.1,6.1,0.34,7.0,12.0,15546,3820,X,73,63.11,29.68,01/01/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
9858,75004,2013,Normal,Star Wars,The Clone Wars,Z-95 Headhunter,75004-1,49.99,373.0,3.0,Box,Retail,38.2,26.2,5.6,0.64,8.0,14.0,10810,5780,X,33,206.36,111.26,01/01/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
9859,75005,2013,Normal,Star Wars,Episode VI,Rancor Pit,75005-1,59.99,380.0,4.0,Box,Retail,48.0,28.2,7.4,1.04,8.0,14.0,13548,6581,X,44,296.85,204.81,01/01/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
9862,75006,2013,Normal,Star Wars,Planet Set,Jedi Starfighter & Planet Kamino,75006-1,9.99,61.0,1.0,{Not specified},{Not specified},14.1,19.1,8.8,0.14,6.0,12.0,8242,2930,X,20,28.27,17.8,01/01/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
9863,75007,2013,Normal,Star Wars,Planet Set,Republic Assault Ship & Planet Coruscant,75007-1,9.99,74.0,1.0,{Not specified},{Not specified},14.1,19.1,8.8,0.15,6.0,12.0,8312,3281,X,20,34.8,21.71,01/01/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
9864,75008,2013,Normal,Star Wars,Planet Set,TIE Bomber & Asteroid Field,75008-1,9.99,60.0,1.0,{Not specified},{Not specified},14.1,19.1,8.8,0.15,6.0,12.0,8676,3027,X,19,32.55,23.16,01/01/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
9865,75009,2013,Normal,Star Wars,Planet Set,Snowspeeder & Planet Hoth,75009-1,9.99,69.0,1.0,Box,{Not specified},14.1,19.1,8.8,0.13,6.0,12.0,4899,4243,X,8,71.57,35.39,01/01/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
9866,75010,2013,Normal,Star Wars,Planet Set,B-Wing Starfighter & Planet Endor,75010-1,9.99,83.0,1.0,{Not specified},{Not specified},14.1,19.1,8.8,0.13,6.0,12.0,5159,3950,X,13,33.61,21.82,01/01/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
9867,75011,2013,Normal,Star Wars,Planet Set,Tantive IV & Planet Alderaan,75011-1,9.99,102.0,1.0,{Not specified},{Not specified},14.1,19.1,8.8,0.15,6.0,12.0,5103,4159,X,14,42.91,30.34,01/01/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
9860,75012,2013,Normal,Star Wars,The Clone Wars,BARC Speeder with Sidecar,75012-1,24.99,226.0,4.0,Box,Retail - limited,26.2,19.1,4.6,,7.0,12.0,8361,5154,X,27,298.95,116.8,01/01/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
9861,75013,2013,Normal,Star Wars,The Clone Wars,Umbaran MHC (Mobile Heavy Cannon),75013-1,49.99,493.0,4.0,Box,Retail - limited,38.2,26.2,5.7,,8.0,14.0,6587,5384,X,14,173.09,88.98,01/01/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
10162,75014,2013,Normal,Star Wars,Episode V,Battle of Hoth,75014-1,49.99,426.0,7.0,Box,Retail - limited,38.2,26.2,5.7,,8.0,14.0,5261,5068,X,17,176.94,84.97,01/01/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
10222,75015,2013,Normal,Star Wars,Episode II,Corporate Alliance Tank Droid,75015-1,19.99,271.0,3.0,Box,{Not specified},26.2,14.1,6.1,0.27,7.0,12.0,14824,4866,X,42,141.8,60.03,01/06/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
10223,75016,2013,Normal,Star Wars,Episode II,Homing Spider Droid,75016-1,29.99,295.0,5.0,Box,{Not specified},35.4,19.1,5.9,0.39,7.0,12.0,9180,4373,X,26,144.95,68.07,01/06/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
