SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchYear,LaunchMonth,ExitYear,ExitMonth,YearsSinceExit,PriceChange,ResaleDemand,AppreciationTrend,SizeCategory,Exclusivity,ThemePopularity,InvestmentScore,AnnualPriceIncrease,AnnualPercentageIncrease,PricePerPiece,PricePerMinifig,YearsOnMarket,InteractionFeature,PredictedInvestmentScore
31435,10954,2021,Normal,Duplo,Unknown,Number Train - Learn To Count,10954-1,19.99,23.0,2.0,Box,Retail,35.4,19.1,9.1,0.0,0.0,0.0,701,37,0,14.99,0.0,2021,1,2027,12,0,-25.012506253126553,0.0,0.0,0,0,0.0,-10.005002501250624,0.0,0.0,0.8691304347826087,9.995,6,5.214782608695652,-6.452915511544944
45436,60391,2023,Normal,City,Construction,Construction Trucks and Wrecking Ball Crane,60391-1,59.99,235.0,4.0,Box,Retail,47.8,28.0,5.8,0.992,4.0,0.0,374,280,0,54.22,0.0,2023,1,2025,12,0,-9.618269711618607,0.0,0.0,0,0,0.0,-3.847307884647444,0.0,0.0,0.25527659574468087,14.9975,2,0.5105531914893617,-6.573044646471448
50695,71831,2025,Normal,Ninjago,Dragons Rising Season 3,Ninja Spinjitzu Temple,71831-1,39.99,158.0,4.0,Box,Retail,28.2,26.2,5.9,0.0,4.0,0.0,59,284,0,32.69,0.0,2025,1,2028,12,0,-18.25456364091024,0.0,0.0,0,0,0.0,-7.301825456364096,0.0,0.0,0.2531012658227848,9.9975,3,0.7593037974683544,-6.582985055803244
49047,10433,2024,Normal,Duplo,Peppa Pig,Peppa Pig Birthday House,10433-1,39.99,59.0,3.0,Box,Retail,38.2,26.2,9.4,0.0,2.0,0.0,59,39,0,0.0,0.0,2024,1,2025,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.6777966101694916,13.33,1,0.6777966101694916,-6.64738837929407
48427,10416,2024,Normal,Duplo,Farm,Caring for Animals at the Farm,10416-1,49.99,74.0,2.0,Box,Retail,45.6,28.2,11.8,0.0,2.0,0.0,98,53,3,49.85,0.0,2024,1,2025,12,0,-0.2800560112022415,0.0,0.0,0,0,0.0,-0.1120224044808966,0.0,0.0,0.6755405405405406,24.995,1,0.6755405405405406,-6.64738837929407
50208,10439,2024,Normal,Duplo,Unknown,Cars and Trucks Brick Box,10439-1,49.99,80.0,2.0,Tub,Retail,37.0,26.2,18.0,0.0,0.0,0.0,15,28,0,0.0,0.0,2024,1,2025,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.6248750000000001,24.995,1,0.6248750000000001,-6.64738837929407
50873,42644,2025,Normal,Friends,Traffic,Heartlake City Ice Cream Truck,42644-1,19.99,92.0,2.0,Box,Retail,26.2,19.1,4.6,0.0,4.0,0.0,18,103,0,0.0,0.0,2025,1,2028,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.21728260869565216,9.995,3,0.6518478260869565,-6.651215329545331
50783,71048,2025,Normal,Collectable Minifigures,Series 27,Plush Toy Collector,71048-5,4.99,7.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2224,421,0,0.0,0.0,2025,1,2025,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.7128571428571429,4.99,0,0.0,-6.735490642776946
50789,71048,2025,Normal,Collectable Minifigures,Series 27,Cat Lover,71048-11,4.99,7.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2369,493,0,0.0,0.0,2025,1,2025,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.7128571428571429,4.99,0,0.0,-6.735490642776946
49050,10434,2024,Normal,Duplo,Peppa Pig,Peppa Pig Supermarket,10434-1,69.99,70.0,4.0,Box,Retail,54.0,28.2,9.1,0.0,2.0,0.0,47,40,0,0.0,0.0,2024,1,2026,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.9998571428571428,17.4975,2,1.9997142857142856,-7.005185207928531
45471,10993,2023,Normal,Duplo,Unknown,3in1 Tree House,10993-1,89.99,126.0,5.0,Box,Retail,58.2,37.8,11.8,0.0,3.0,0.0,64,58,0,55.59,0.0,2023,1,2025,12,0,-38.22646960773419,0.0,0.0,0,0,0.0,-15.290587843093675,0.0,0.0,0.7142063492063492,17.997999999999998,2,1.4284126984126984,-7.045688801613782
45472,10994,2023,Normal,Duplo,Unknown,3in1 Family House,10994-1,129.99,218.0,5.0,Box,Retail,58.2,48.0,12.4,0.0,3.0,0.0,70,60,0,98.77,0.0,2023,1,2025,12,0,-24.01723209477653,0.0,0.0,0,0,0.0,-9.606892837910614,0.0,0.0,0.5962844036697248,25.998,2,1.1925688073394496,-7.045688801613782
48431,10421,2024,Normal,Duplo,Unknown,Alphabet Truck,10421-1,39.99,36.0,2.0,Box,Retail,38.2,26.2,9.4,0.0,2.0,0.0,94,37,0,34.21,0.0,2024,1,2027,12,0,-14.45361340335084,0.0,0.0,0,0,0.0,-5.781445361340336,0.0,0.0,1.1108333333333333,19.995,3,3.3325,-7.055598863477233
49138,10424,2024,Normal,Duplo,Spidey and His Amazing Friends,Spin's Motorcycle Adventure,10424-1,19.99,24.0,1.0,Box,Retail,26.2,19.1,7.2,0.0,2.0,0.0,60,36,0,15.8,0.0,2024,1,2025,12,0,-20.96048024012005,0.0,0.0,0,0,0.0,-8.38419209604802,0.0,0.0,0.8329166666666666,19.99,1,0.8329166666666666,-7.06073425442577
32344,10969,2022,Normal,Duplo,Unknown,Fire Truck,10969-1,29.99,21.0,1.0,Box,Retail,28.2,26.2,9.6,0.616,2.0,0.0,419,62,0,13.18,0.0,2022,1,2025,12,0,-56.05201733911304,0.0,0.0,0,0,0.0,-22.420806935645217,0.0,0.0,1.428095238095238,29.99,3,4.284285714285714,-7.065810817379525
48432,10422,2024,Normal,Duplo,Space,3in1 Space Shuttle Adventure,10422-1,59.99,58.0,2.0,Box,Retail,35.4,37.8,9.4,0.0,3.0,0.0,50,73,0,0.0,0.0,2024,1,2025,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,1.0343103448275863,29.995,1,1.0343103448275863,-7.08235607546038
49048,10432,2024,Normal,Duplo,Peppa Pig,Peppa Pig Boat Trip,10432-1,29.99,23.0,2.0,Box,Retail,35.4,19.1,7.0,0.0,2.0,0.0,71,32,0,0.0,0.0,2024,1,2025,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,1.3039130434782609,14.995,1,1.3039130434782609,-7.08235607546038
49049,10431,2024,Normal,Duplo,Peppa Pig,Peppa Pig Garden and Tree House,10431-1,19.99,20.0,2.0,Box,Retail,26.2,19.1,9.1,0.0,2.0,0.0,112,38,0,28.01,0.0,2024,1,2025,12,0,40.120060030015026,0.0,0.0,0,0,0.0,16.04802401200601,0.0,0.0,0.9994999999999999,9.995,1,0.9994999999999999,-7.08235607546038
29770,45026,2020,Normal,Education,Duplo,Tubes,45026-1,174.95,150.0,0.0,Box,Educational,0.0,0.0,0.0,0.0,3.0,0.0,58,79,0,199.99,0.0,2020,1,2025,12,0,14.312660760217216,0.0,0.0,0,0,0.0,5.725064304086887,0.0,0.0,1.1663333333333332,0.0,5,5.831666666666666,-7.090715897207168
32257,10965,2022,Normal,Duplo,Unknown,Bath Time Fun: Floating Animal Train,10965-1,19.99,14.0,0.0,Box,Retail,35.4,19.1,9.1,0.0,0.0,0.0,638,63,0,12.0,0.0,2022,1,2026,12,0,-39.96998499249624,0.0,0.0,0,0,0.0,-15.987993996998496,0.0,0.0,1.4278571428571427,0.0,4,5.711428571428571,-7.090715897207168
50543,10427,2025,Normal,Duplo,Trains,Interactive Adventure Train,10427-1,79.99,57.0,0.0,Box,Retail,48.0,37.8,9.4,0.0,2.0,0.0,12,50,0,0.0,0.0,2025,1,2029,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,1.4033333333333333,0.0,4,5.613333333333333,-7.090715897207168
50544,10428,2025,Normal,Duplo,Trains,Big Interactive Community Train,10428-1,139.99,103.0,0.0,Box,Retail,52.3,48.0,12.4,0.0,3.0,0.0,8,53,0,0.0,0.0,2025,1,2029,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,1.359126213592233,0.0,4,5.436504854368932,-7.090715897207168
48429,10418,2024,Normal,Duplo,Frozen II,Elsa & Bruni in the Enchanted Forest,10418-1,29.99,31.0,1.0,Box,Retail,28.2,26.2,7.6,0.474,2.0,0.0,56,50,0,0.0,0.0,2024,1,2025,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.9674193548387097,29.99,1,0.9674193548387097,-7.092568029362672
48428,10417,2024,Normal,Duplo,Cars,Mack at the Race,10417-1,19.99,14.0,1.0,Box,Retail,26.2,19.1,9.1,0.362,2.0,0.0,130,74,0,17.28,0.0,2024,1,2025,12,0,-13.556778389194584,0.0,0.0,0,0,0.0,-5.422711355677834,0.0,0.0,1.4278571428571427,19.99,1,1.4278571428571427,-7.092568029362672
49139,10435,2024,Normal,Duplo,Ariel,Ariel's Magical Underwater Palace,10435-1,79.99,116.0,2.0,Box,Retail,55.5,37.8,10.3,0.0,2.0,0.0,19,24,0,0.0,0.0,2024,1,2026,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.6895689655172413,39.995,2,1.3791379310344827,-7.11391907535587
48430,10419,2024,Normal,Duplo,Farm,Caring for Bees & Beehives,10419-1,19.99,22.0,2.0,Box,Retail,26.2,22.2,9.5,0.0,2.0,0.0,186,53,0,15.57,0.0,2024,1,2025,12,0,-22.11105552776387,0.0,0.0,0,0,0.0,-8.84442221110555,0.0,0.0,0.9086363636363636,9.995,1,0.9086363636363636,-7.11391907535587
29772,45028,2020,Normal,Education,Duplo,My XL World,45028-1,309.95,480.0,6.0,Box,Educational,0.0,0.0,0.0,0.0,2.0,6.0,24,37,0,139.28,0.0,2020,1,2025,12,0,-55.06371995483143,0.0,0.0,1,0,0.0,-22.02548798193257,0.0,0.0,0.6457291666666667,51.65833333333333,5,3.228645833333333,-7.147858744122491
31814,45345,2021,Normal,Education,SPIKE,SPIKE Essential Set,45345-1,329.95,442.0,4.0,Tub,Educational,0.0,0.0,0.0,0.0,0.0,0.0,99,99,0,393.79,0.0,2021,1,2026,12,0,19.34838611910897,0.0,0.0,1,0,0.0,7.739354447643587,0.0,0.0,0.7464932126696833,82.4875,5,3.7324660633484164,-7.147858744122491
29754,10914,2020,Normal,Duplo,Unknown,Deluxe Brick Box,10914-1,49.99,85.0,2.0,Tub,Retail,37.0,26.2,18.0,1.42,1.0,0.0,355,53,0,43.72,0.0,2020,1,2027,12,0,-12.542508501700343,0.0,0.0,0,0,0.0,-5.017003400680139,0.0,0.0,0.5881176470588235,24.995,7,4.116823529411764,-7.171239027430122
47055,40647,2023,Normal,Creator,Botanical Collection,Lotus Flowers,40647-1,14.99,220.0,0.0,Box,LEGO exclusive,13.8,19.0,4.6,0.169,8.0,0.0,4748,1050,0,9.0,12.47,2023,1,2026,12,0,-39.95997331554369,0.7217321571772253,0.0,0,0,0.0,-15.983989326217475,0.0,0.0,0.06813636363636363,0.0,3,0.2044090909090909,-7.2987904162799975
50643,11039,2025,Normal,Classic,Creative,Creative Food Friends,11039-1,9.99,150.0,0.0,Box,Retail,15.7,14.1,6.1,0.0,4.0,0.0,80,77,0,0.0,0.0,2025,1,2027,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.0666,0.0,2,0.1332,-7.341744599541337
50779,71048,2025,Normal,Collectable Minifigures,Series 27,Hamster Costume Fan,71048-1,4.99,6.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2127,372,0,3.52,0.0,2025,1,2025,12,0,-29.458917835671343,0.0,0.0,0,0,0.0,-11.783567134268536,0.0,0.0,0.8316666666666667,4.99,0,0.0,-7.347632798331517
50837,42199,2025,Normal,Technic,Monster Jam,Monster Jam DIGatron Pull-Back,42199-1,27.99,218.0,0.0,Box,Retail,26.2,14.1,7.2,0.407,7.0,0.0,138,293,0,21.77,0.0,2025,1,2026,12,0,-22.222222222222214,0.0,0.0,0,0,0.0,-8.888888888888888,0.0,0.0,0.12839449541284403,0.0,1,0.12839449541284403,-7.373742242702595
50645,11042,2025,Normal,Classic,Creative,Creative Happy Box,11042-1,39.99,680.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,5.0,0.0,16,59,0,0.0,0.0,2025,1,2027,12,0,-100.0,0.0,0.0,1,0,0.0,-40.0,0.0,0.0,0.05880882352941177,0.0,2,0.11761764705882354,-7.374758118128051
51160,11044,2025,Normal,Classic,Creative Box,Creative Build-and-Play Box,11044-1,49.99,750.0,0.0,Box,Retail,38.2,26.2,9.4,0.0,5.0,0.0,1,36,0,0.0,0.0,2025,1,2027,1,0,-100.0,0.0,0.0,1,0,0.0,-40.0,0.0,0.0,0.06665333333333334,0.0,2,0.13330666666666668,-7.376295592867195
48936,40752,2024,Normal,BrickHeadz,Disney,"Carl, Russell & Kevin",40752-1,19.99,308.0,0.0,Box,Retail,19.1,14.1,9.1,0.0,10.0,0.0,2019,708,0,23.24,0.0,2024,1,2026,12,0,16.258129064532266,0.0,0.0,1,0,0.0,6.503251625812907,0.0,0.0,0.06490259740259739,0.0,2,0.12980519480519478,-7.376295592867195
50891,21267,2025,Normal,Minecraft,Minifig-scale,The Illager Desert Patrol,21267-1,14.99,105.0,4.0,Box,Retail,19.1,14.1,4.6,0.0,7.0,0.0,205,260,5,12.34,0.0,2025,1,2026,12,0,-17.67845230153436,0.0,0.0,0,0,0.0,-7.071380920613745,0.0,0.0,0.14276190476190476,3.7475,1,0.14276190476190476,-7.376321031089253
48509,71815,2024,Normal,Ninjago,Dragons Rising Season 2,Kai's Source Dragon Battle,71815-1,37.99,120.0,4.0,Box,Retail,26.2,19.1,6.1,0.0,4.0,0.0,192,344,0,36.64,0.0,2024,1,2025,7,0,-3.5535667280863423,0.0,0.0,0,0,0.0,-1.421426691234537,0.0,0.0,0.3165833333333333,9.4975,1,0.3165833333333333,-7.379948194226983
50798,60453,2025,Normal,City,Great Vehicles,Lifeguard Truck,60453-1,24.99,214.0,0.0,Box,Retail,26.2,19.1,6.1,0.399,6.0,0.0,361,960,5,17.04,0.0,2025,1,2026,12,0,-31.812725090036015,0.0,0.0,0,0,0.0,-12.725090036014407,0.0,0.0,0.11677570093457944,0.0,1,0.11677570093457944,-7.381858298151019
50797,60451,2025,Normal,City,Great Vehicles,Emergency Ambulance,60451-1,19.99,184.0,0.0,Box,Retail,26.2,19.1,6.1,0.41,5.0,0.0,305,666,0,16.13,0.0,2025,1,2026,12,0,-19.309654827413706,0.0,0.0,0,0,0.0,-7.723861930965483,0.0,0.0,0.10864130434782608,0.0,1,0.10864130434782608,-7.381858298151019
48980,43243,2024,Normal,Disney,The Lion King,Simba the Lion King Cub,43243-1,19.99,222.0,0.0,Box,Retail,26.2,19.1,4.6,0.0,0.0,0.0,2273,587,0,14.01,0.0,2024,1,2025,12,0,-29.914957478739368,0.0,0.0,0,0,0.0,-11.965982991495748,0.0,0.0,0.09004504504504504,0.0,1,0.09004504504504504,-7.381858298151019
50838,42200,2025,Normal,Technic,Monster Jam,Monster Jam ThunderROARus Pull-Back,42200-1,27.99,232.0,0.0,Box,Retail,26.2,14.1,9.1,0.437,7.0,0.0,152,252,0,23.86,0.0,2025,1,2026,12,0,-14.755269739192569,0.0,0.0,0,0,0.0,-5.902107895677027,0.0,0.0,0.12064655172413792,0.0,1,0.12064655172413792,-7.381858298151019
50835,42197,2025,Normal,Technic,Unknown,Backhoe Loader,42197-1,9.99,104.0,0.0,Box,Retail,15.7,14.1,4.5,0.167,7.0,0.0,286,329,0,8.75,0.0,2025,1,2026,12,0,-12.412412412412417,0.0,0.0,0,0,0.0,-4.964964964964967,0.0,0.0,0.09605769230769232,0.0,1,0.09605769230769232,-7.381858298151019
51165,40803,2025,Normal,BrickHeadz,Transformers,Optimus Prime Robot & Vehicle,40803-1,19.99,237.0,0.0,Box,LEGO exclusive,19.1,14.1,6.1,0.0,10.0,0.0,5,603,0,0.0,0.0,2025,1,2026,1,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.08434599156118143,0.0,1,0.08434599156118143,-7.381858298151019
50702,77246,2025,Normal,Speed Champions,Formula 1,Visa Cash App VCARB 01,77246-1,26.99,248.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,18.0,0.0,83,1332,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.10883064516129032,0.0,1,0.10883064516129032,-7.381858298151019
50648,31159,2025,Normal,Creator,3 in 1,Surprising Spider,31159-1,12.99,153.0,0.0,Box,Retail,15.7,14.1,4.5,0.0,7.0,0.0,349,367,0,11.48,0.0,2025,1,2026,12,0,-11.624326404926864,0.0,0.0,0,0,0.0,-4.649730561970745,0.0,0.0,0.08490196078431372,0.0,1,0.08490196078431372,-7.381858298151019
48974,40669,2024,Normal,BrickHeadz,Marvel Super Heroes,Iron Man MK5,40669-1,9.99,101.0,0.0,Box,Retail,9.1,12.2,7.8,0.0,10.0,0.0,1585,603,0,11.61,0.0,2024,1,2025,12,0,16.21621621621621,0.0,0.0,0,0,0.0,6.486486486486484,0.0,0.0,0.09891089108910892,0.0,1,0.09891089108910892,-7.381858298151019
48852,40671,2024,Normal,BrickHeadz,Marvel Super Heroes,Potted Groot,40671-1,9.99,113.0,0.0,Box,Retail,9.1,12.2,7.8,0.0,10.0,0.0,2773,749,0,11.3,0.0,2024,1,2025,12,0,13.113113113113116,0.0,0.0,0,0,0.0,5.245245245245247,0.0,0.0,0.0884070796460177,0.0,1,0.0884070796460177,-7.381858298151019
50706,77250,2025,Normal,Speed Champions,Formula 1,MoneyGram Haas F1 Team VF-24,77250-1,26.99,242.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,10.0,0.0,84,1323,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.1115289256198347,0.0,1,0.1115289256198347,-7.381858298151019
49012,40750,2024,Normal,BrickHeadz,Wednesday,Wednesday & Enid,40750-1,19.99,239.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,10.0,0.0,916,399,0,23.88,0.0,2024,1,2025,12,0,19.45972986493247,0.0,0.0,0,0,0.0,7.7838919459729885,0.0,0.0,0.08364016736401673,0.0,1,0.08364016736401673,-7.381858298151019
50649,31160,2025,Normal,Creator,3 in 1,Race Plane,31160-1,14.99,178.0,0.0,Box,Retail,26.2,14.1,4.8,0.0,7.0,0.0,143,271,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.08421348314606741,0.0,1,0.08421348314606741,-7.381858298151019
48973,40668,2024,Normal,BrickHeadz,Marvel Super Heroes,Captain America & Red Hulk,40668-1,19.99,202.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,10.0,0.0,730,484,0,19.63,0.0,2024,1,2025,12,0,-1.8009004502251096,0.0,0.0,0,0,0.0,-0.7203601800900439,0.0,0.0,0.09896039603960395,0.0,1,0.09896039603960395,-7.381858298151019
50853,31169,2025,Normal,Creator,3 in 1,Typewriter with Flowers,31169-1,29.99,363.0,0.0,Box,Retail,26.2,19.1,7.2,0.0,8.0,0.0,285,484,0,23.95,0.0,2025,1,2026,12,0,-20.140046682227407,0.0,0.0,1,0,0.0,-8.056018672890962,0.0,0.0,0.08261707988980715,0.0,1,0.08261707988980715,-7.389120220280897
48465,40747,2024,Normal,Creator,Botanical Collection,Daffodils,40747-1,14.99,216.0,0.0,Box,Retail,14.1,19.1,4.6,0.158,8.0,0.0,2730,791,0,9.86,0.0,2024,1,2026,12,0,-34.2228152101401,0.0,0.0,0,0,0.0,-13.68912608405604,0.0,0.0,0.06939814814814815,0.0,2,0.1387962962962963,-7.394951342116358
48452,42621,2024,Normal,Friends,Heartlake City,Heartlake City Hospital,42621-1,109.99,1045.0,7.0,Box,Retail,48.0,37.8,7.1,0.0,7.0,0.0,156,329,0,0.0,72.0,2024,1,2025,12,0,-100.0,0.0,0.0,2,0,0.0,-40.0,0.0,0.0,0.1052535885167464,15.712857142857143,1,0.1052535885167464,-7.395013057943846
48504,71808,2024,Normal,Ninjago,Dragons Rising Season 2,Kai's Elemental Fire Mech,71808-1,29.99,322.0,4.0,Box,Retail,26.2,28.2,5.9,0.0,7.0,0.0,1064,426,0,22.06,0.0,2024,1,2025,12,0,-26.442147382460824,0.0,0.0,1,0,0.0,-10.576858952984333,0.0,0.0,0.09313664596273291,7.4975,1,0.09313664596273291,-7.395013057943846
48904,60437,2024,Normal,City,Jungle Exploration,Jungle Explorer Helicopter at Base Camp,60437-1,99.99,881.0,5.0,Box,Retail,47.7,37.4,6.6,1.626,8.0,0.0,772,1215,4,84.18,0.0,2024,1,2025,12,0,-15.8115811581158,0.0,0.0,1,0,0.0,-6.324632463246321,0.0,0.0,0.11349602724177071,19.997999999999998,1,0.11349602724177071,-7.395013057943846
48916,42631,2024,Normal,Friends,Adventure Camp,Adventure Camp Tree House,42631-1,129.99,1128.0,5.0,Box,Retail,55.5,37.8,8.7,0.0,8.0,0.0,169,307,0,99.99,0.0,2024,1,2025,12,0,-23.078698361412425,0.0,0.0,2,0,0.0,-9.23147934456497,0.0,0.0,0.11523936170212767,25.998,1,0.11523936170212767,-7.395013057943846
48783,43248,2024,Normal,Disney,Inside Out 2,Inside Out 2 Mood Cubes,43248-1,34.99,394.0,4.0,Box,Retail,26.2,19.1,6.1,0.0,9.0,0.0,429,281,0,25.85,0.0,2024,1,2025,12,0,-26.12174907116319,0.0,0.0,1,0,0.0,-10.448699628465278,0.0,0.0,0.08880710659898478,8.7475,1,0.08880710659898478,-7.395013057943846
48410,43246,2024,Normal,Disney,Disney Princess,Disney Princess Market Adventure,43246-1,99.99,817.0,4.0,Box,Retail,54.0,28.2,5.9,0.0,0.0,0.0,184,284,0,72.59,0.0,2024,1,2025,7,0,-27.40274027402739,0.0,0.0,1,0,0.0,-10.961096109610958,0.0,0.0,0.12238678090575275,24.9975,1,0.12238678090575275,-7.395013057943846
48982,43245,2024,Normal,Disney,Encanto,The Magical Madrigal House ,43245-1,159.99,1560.0,7.0,Box,Retail,48.0,37.8,9.4,0.0,7.0,0.0,219,491,0,131.34,0.0,2024,1,2025,12,0,-17.907369210575663,0.0,0.0,2,0,0.0,-7.162947684230265,0.0,0.0,0.10255769230769231,22.85571428571429,1,0.10255769230769231,-7.395013057943846
48905,60422,2024,Normal,City,Harbour,Seaside Harbour with Cargo Ship,60422-1,109.99,1226.0,8.0,Box,Retail,47.7,37.4,9.0,2.075,8.0,0.0,882,1464,0,85.61,0.0,2024,1,2025,12,0,-22.16565142285662,0.0,0.0,2,0,0.0,-8.866260569142648,0.0,0.0,0.08971451876019576,13.74875,1,0.08971451876019576,-7.395013057943846
50801,60443,2025,Normal,City,Formula 1,F1 Pit Stop & Pit Crew with Ferrari Car,60443-1,29.99,332.0,5.0,Box,Retail,35.4,19.1,5.9,0.0,0.0,0.0,374,723,0,31.26,0.0,2025,1,2026,12,0,4.234744914971668,0.0,0.0,1,0,0.0,1.6938979659886677,0.0,0.0,0.09033132530120482,5.997999999999999,1,0.09033132530120482,-7.395013057943846
48508,71812,2024,Normal,Ninjago,Dragons Rising Season 2,Kai's Ninja Climber Mech,71812-1,69.99,623.0,4.0,Box,Retail,26.2,38.2,7.1,0.0,9.0,0.0,674,523,8,60.0,0.0,2024,1,2025,12,0,-14.273467638234028,0.0,0.0,1,0,0.0,-5.709387055293611,0.0,0.0,0.11234349919743178,17.4975,1,0.11234349919743178,-7.395013057943846
50803,60445,2025,Normal,City,Formula 1,F1 Truck with RB20 & AMR24 F1 Cars,60445-1,99.99,1086.0,5.0,Box,Retail,54.0,28.2,7.9,0.0,8.0,0.0,292,834,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,2,0,0.0,-40.0,0.0,0.0,0.09207182320441988,19.997999999999998,1,0.09207182320441988,-7.395013057943846
50865,71834,2025,Normal,Ninjago,Dragons Rising Season 3,Zane's Ultra Combiner Mech,71834-1,99.99,1187.0,6.0,Box,Retail,35.4,37.8,9.4,0.0,9.0,0.0,192,480,0,87.53,0.0,2025,1,2026,12,0,-12.461246124612456,0.0,0.0,2,0,0.0,-4.984498449844983,0.0,0.0,0.08423757371524852,16.665,1,0.08423757371524852,-7.395013057943846
48438,42604,2024,Normal,Friends,Heartlake City,Heartlake City Shopping Mall,42604-1,119.99,1237.0,7.0,Box,Retail,48.0,37.8,9.4,0.0,8.0,0.0,186,413,0,112.8,0.0,2024,1,2025,12,0,-5.992166013834485,0.0,0.0,2,0,0.0,-2.396866405533794,0.0,0.0,0.09700080840743734,17.14142857142857,1,0.09700080840743734,-7.395013057943846
50657,43266,2025,Normal,Disney,Dresses,Cinderella's Dress,43266-1,39.99,474.0,0.0,Box,Retail,22.2,26.2,6.2,0.0,9.0,0.0,9,160,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,1,0,0.0,-40.0,0.0,0.0,0.08436708860759494,0.0,1,0.08436708860759494,-7.408293236028453
48970,76273,2024,Normal,DC Comics Super Heroes,The Dark Knight Trilogy,Batman Construction Figure and the Bat-Pod Bike,76273-1,64.99,713.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,12.0,0.0,600,540,0,58.36,0.0,2024,1,2025,12,0,-10.20156947222649,0.0,0.0,1,0,0.0,-4.080627788890596,0.0,0.0,0.0911500701262272,0.0,1,0.0911500701262272,-7.408293236028453
50696,71832,2025,Normal,Ninjago,Dragons Rising Season 3,Thunderfang Dragon of Chaos,71832-1,69.99,668.0,0.0,Box,Retail,26.2,38.2,7.05,0.0,8.0,0.0,14,543,0,0.0,0.0,2025,1,2026,7,0,-100.0,0.0,0.0,1,0,0.0,-40.0,0.0,0.0,0.1047754491017964,0.0,1,0.1047754491017964,-7.408293236028453
50697,71836,2025,Normal,Ninjago,Dragons Rising Season 3,Arc Dragon of Focus,71836-1,99.99,869.0,0.0,Box,Retail,54.0,28.2,5.9,0.0,9.0,0.0,16,461,0,0.0,0.0,2025,1,2026,7,0,-100.0,0.0,0.0,1,0,0.0,-40.0,0.0,0.0,0.1150632911392405,0.0,1,0.1150632911392405,-7.408293236028453
50705,77249,2025,Normal,Speed Champions,Formula 1,Williams Racing FW46,77249-1,26.99,263.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,10.0,0.0,85,1371,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,1,0,0.0,-40.0,0.0,0.0,0.10262357414448668,0.0,1,0.10262357414448668,-7.408293236028453
50704,77248,2025,Normal,Speed Champions,Formula 1,BWT Alpine F1 Team A524,77248-1,26.99,258.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,10.0,0.0,82,1319,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,1,0,0.0,-40.0,0.0,0.0,0.10461240310077519,0.0,1,0.10461240310077519,-7.408293236028453
50655,43268,2025,Normal,Disney,Lilo & Stitch,Lilo and Stitch Beach House,43268-1,89.99,834.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,9.0,0.0,25,809,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,1,0,0.0,-40.0,0.0,0.0,0.10790167865707434,0.0,1,0.10790167865707434,-7.408293236028453
